,index,focus_intensity,background_intensity,focus_std,background_std,centre_distance,phase
237,12,2892.4324324324325,11.015602269421006,14.62157368931248,0.00874988170963142,0,5
238,13,2390.6486486486488,11.821139759366067,6.513033089405473,0.009881877069188146,160,5
239,14,2650.4324324324325,12.797065669444967,8.70375522765196,0.009767592099885574,320,5
240,15,2287.054054054054,13.136949331667493,6.316921741343756,0.010307605038410512,357,5
241,16,2149.972972972973,12.767746966403669,5.799862279728932,0.010090011044589196,226,5
242,17,1945.7027027027027,12.145116294990501,7.04144724823619,0.009268003928647177,160,5
243,18,2257.108108108108,12.067957478307004,11.556181804004005,0.009305394514612347,226,5
244,19,2103.945945945946,12.423348208937343,6.023201542691405,0.009224033766646508,357,5
245,20,2377.4864864864867,12.831970211709939,8.500730138504975,0.009591162950771831,453,5
246,21,2291.7837837837837,12.967219830905886,6.632273300931921,0.01011751567462043,357,5
247,22,2218.891891891892,12.673456246042205,6.6581764058597015,0.009845354868100882,320,5
248,23,1961.837837837838,12.943887025278544,8.00707443899486,0.009963235684161449,357,5
249,24,1583.918918918919,13.47015822622328,4.3786083320291835,0.010366334695131525,453,5
250,0,1651.1351351351352,13.22595479128515,7.178223923989807,0.009695320139959137,453,5
251,1,2172.7837837837837,13.123570915127761,6.099747343572537,0.009991093618146443,357,5
252,2,2915.0,12.81987968303411,9.211816338972769,0.009912667224505942,320,5
253,3,2485.0,12.964638706806552,9.681562455021886,0.009868347020648656,357,5
254,4,1499.5405405405406,13.658484014787177,6.728003099308281,0.010960555602674987,453,5
255,5,2443.3513513513512,12.967432696092693,6.876901154622964,0.009636204452872285,357,5
256,6,2050.3783783783783,12.771746478632187,4.999832188761931,0.009810908343052252,226,5
257,7,1256.4054054054054,13.234129242328295,5.21032568385719,0.01139154255917472,160,5
258,8,2564.9189189189187,12.239638065001968,12.258142499117701,0.009916861536823782,226,5
259,9,1560.7027027027027,13.817598067740334,5.1911405206219134,0.011279424248091372,357,5
260,10,2714.189189189189,13.436749088637491,9.819766431299952,0.010709251461641084,320,5
261,11,2495.324324324324,12.48148821646785,7.983552674110575,0.009919048114050444,160,5
262,12,2905.810810810811,11.181396438412433,12.011428563056196,0.009004804182231613,0,5
263,13,2371.7027027027025,12.059693174622192,9.696479587150414,0.009859081119309098,160,5
264,14,2646.3513513513512,12.87234078967636,8.345026575203725,0.009730464143660312,320,5
265,15,2294.837837837838,13.237343613616526,8.76338700556866,0.010106134141496845,357,5
266,16,2105.972972972973,12.830422392989782,5.1656966089567655,0.009965101246709823,226,5
267,17,2040.1891891891892,12.098243166920536,7.450134970940254,0.009288337270769434,160,5
268,18,2252.4054054054054,11.906527580482294,9.958970574341416,0.009106344372768931,226,5
269,19,2092.5675675675675,12.473801536908041,6.591109019094828,0.009541311589034675,357,5
270,20,2380.5945945945946,12.826601516370296,7.887583001727753,0.009438823007945482,453,5
271,21,2304.2162162162163,13.121513931438155,9.320613059708942,0.010152255963016535,357,5
272,22,2248.7567567567567,12.74978499546458,7.64042203040104,0.009912184350247284,320,5
273,23,1988.4324324324325,13.095456665354533,10.468397643345293,0.01001828245332168,357,5
274,24,1487.4054054054054,13.398386289342621,4.391781197683517,0.01025683663294398,453,5
275,0,1629.2702702702702,13.180526793202006,6.88607583406357,0.00965338011226656,453,5
276,1,2109.4054054054054,13.1780665422992,6.560440962599524,0.009933643399074116,357,5
277,2,2912.0810810810813,12.763404088723066,8.390259960431544,0.009848718608872133,320,5
278,3,2493.0810810810813,12.988572669393623,7.2856141087341095,0.00986327953462121,357,5
279,4,1438.8648648648648,13.229154187133101,5.325238248103851,0.010230638667096401,453,5
280,5,2450.9189189189187,12.998535615875678,9.6818927918405,0.009660765311438179,357,5
281,6,2054.0,12.87978786219172,5.992325259535744,0.01002374802602019,226,5
282,7,1224.3783783783783,13.501236543497235,3.7393826030230723,0.01218777593461554,160,5
283,8,2554.3783783783783,12.1784313012374,13.46012976466945,0.009749309083806694,226,5
284,9,1520.054054054054,13.908151346078146,5.20520416466352,0.011337521882100732,357,5
285,10,2668.4324324324325,13.359426611785244,8.0405782911256,0.010450425649374054,320,5
286,11,2527.6486486486488,12.469369876260076,8.406857979659375,0.009937095763202978,160,5
287,12,2916.6216216216217,11.127768317102808,11.207215623546002,0.00884706094965478,0,5
288,13,2383.5405405405404,11.846115584726762,7.250862732436591,0.00995190097549924,160,5
289,14,2621.7837837837837,12.787585146074724,8.023444021072974,0.009626290344618772,320,5
290,15,2260.0810810810813,13.207324273905082,6.630427501361314,0.010027901289485623,357,5
291,16,2126.7567567567567,12.728962715432406,6.746197739302688,0.010016136772813322,226,5
292,17,1972.162162162162,12.317960687329922,7.5261912790924015,0.009627128425012675,160,5
293,18,2226.6216216216217,12.055741797737426,9.69274889198391,0.009073854030779822,226,5
294,19,2069.0,12.376717896934741,5.906503083090913,0.009470469067942563,357,5
295,20,2396.0810810810813,12.882469535675778,6.936356655329359,0.009561614967944472,453,5
296,21,2276.2972972972975,13.068076212154923,6.619013812444252,0.009947944558314522,357,5
297,22,2220.972972972973,12.905787365862842,6.853628438324897,0.010073144127259112,320,5
298,23,1962.2432432432433,13.114909762275582,8.783193776891924,0.009759562802020828,357,5
299,24,1392.972972972973,13.499489765356245,4.637082797244128,0.010158546331329848,453,5
300,0,1700.837837837838,13.383915735336904,8.228876582371905,0.009732984680303128,453,5
301,1,2166.3513513513512,13.211870389703742,6.73186943257902,0.009994518965369514,357,5
302,2,2938.2432432432433,12.821567629088296,9.417467056694342,0.009753922605414918,320,5
303,3,2484.7297297297296,12.882950889113284,7.4366718767770585,0.0098336372454261,357,5
304,4,1444.4054054054054,13.434812978144414,5.172334601445007,0.010401775271516587,453,5
305,5,2445.4864864864867,12.969087482243406,8.154786503005496,0.009547403745523342,357,5
306,6,2124.108108108108,12.7969950709408,5.8319269104098,0.009796420993356671,226,5
307,7,1124.5945945945946,13.145294930599531,4.137247201205804,0.011644725813219065,160,5
308,8,2598.972972972973,12.342932233993393,12.695828300102853,0.009645259360661235,226,5
309,9,1321.5405405405406,13.89812101011484,4.459966325755503,0.011260574139920364,357,5
310,10,2634.108108108108,13.450122156805696,9.19330462563851,0.010656505611625145,320,5
311,11,2505.5405405405404,12.342985717708672,8.34339642078235,0.009928743429706528,160,5
312,12,2948.2432432432433,11.030878288178815,12.984870974432212,0.008681158868717264,0,5
313,13,2431.675675675676,11.979763901487274,7.6357023519566125,0.009914747907039067,160,5
314,14,2669.4324324324325,12.92972239812422,7.7273234338601124,0.009906159825615627,320,5
315,15,2276.4594594594596,13.192565977511167,8.180898005486872,0.010330485849911074,357,5
316,16,2108.0810810810813,12.864430548186688,6.020828029900604,0.010378767898791925,226,5
317,17,2086.5945945945946,12.209865820055109,9.40831420222408,0.00935759025343784,160,5
318,18,2216.5675675675675,11.96022309127317,10.022220785941755,0.009154293634033365,226,5
319,19,2101.4324324324325,12.616542085265879,6.4997095558574625,0.009485726067084026,357,5
320,20,2411.108108108108,12.89619773571343,6.957219139150277,0.009541978900418793,453,5
321,21,2323.4324324324325,13.104739298978247,7.660962348554909,0.01006192291114948,357,5
322,22,2293.6216216216217,12.76984138869397,6.7550647991155754,0.009815043631740574,320,5
323,23,1946.054054054054,13.07771504732239,8.868732342420692,0.009669174891410228,357,5
324,24,1465.081081081081,13.290271098256003,4.094461397954586,0.01012429901631812,453,5
325,0,1612.8648648648648,12.947373093840387,9.135228063029833,0.00955508856176659,453,5
326,1,2170.108108108108,13.191827902240325,7.225248298743842,0.009999494253849057,357,5
327,2,2911.6486486486488,12.827481858323777,7.911971513498442,0.009879902241391555,320,5
328,3,2479.2702702702704,12.853638604117819,6.611039381769152,0.009713247233916256,357,5
329,4,1425.5945945945946,13.591391902993376,5.182492787901755,0.010358510335146303,453,5
330,5,2445.2702702702704,12.888750663198069,10.955427901700048,0.009771208016942172,357,5
331,6,2220.7837837837837,12.597953285183728,5.954187793413406,0.00958333920782784,226,5
332,7,1123.5405405405406,13.420057890773418,4.6004088163676355,0.012607012260559441,160,5
333,8,2615.0,12.134004518304266,13.474267334609658,0.009745333170403698,226,5
334,9,1295.7027027027027,14.034331196837186,6.929981112873565,0.011235796131399446,357,5
335,10,2606.675675675676,13.304444282804772,10.928016951773676,0.010545849968416038,320,5
336,11,2460.891891891892,12.45492820346061,10.241480543176637,0.010030922735836719,160,5
337,12,2894.9189189189187,11.128310641975732,10.75460920966269,0.008974254787371336,0,5
338,13,2417.810810810811,11.96539924523781,7.918396610192958,0.01021085351510225,160,5
339,14,2658.054054054054,12.870444257132588,9.765246433396406,0.009927755141732362,320,5
340,15,2211.5405405405404,13.467455159253111,6.9260514961545265,0.010439508172849483,357,5
341,16,2094.6216216216217,12.995945934381899,6.4330400975011415,0.010205691224567992,226,5
342,17,2042.837837837838,12.197848029232059,8.635083408339217,0.009507969060922642,160,5
343,18,2201.2972972972975,11.950740428554314,11.940677868911934,0.009110843037786249,226,5
344,19,2093.054054054054,12.522579754916222,5.080210670983229,0.009570693929805058,357,5
345,20,2382.4864864864867,12.664994052610862,9.769484968748198,0.009325612134280856,453,5
346,21,2310.108108108108,12.989768565267248,7.152904142238676,0.01001284454372521,357,5
347,22,2262.2702702702704,12.745921331872871,7.701104495045273,0.009741305837734015,320,5
348,23,1916.8108108108108,13.159784738742747,8.495849357228074,0.009829791853349583,357,5
349,24,1437.7837837837837,13.430617715517979,7.153552717823775,0.010522218827559382,453,5
350,0,1699.1351351351352,13.082456913518971,7.805914687488266,0.009872098270297003,453,6
351,1,2186.2162162162163,12.80767362953328,7.7047541256073195,0.00956484586525573,357,6
352,2,2863.0810810810813,12.600000641804582,9.238925685032594,0.009738906637476888,320,6
353,3,2501.4324324324325,12.663179884988619,7.041828542303291,0.009643299068170201,357,6
354,4,1493.4054054054054,13.487701954508891,5.036674767067814,0.01058533384937437,453,6
355,5,2379.054054054054,12.691853574423659,8.778497032378265,0.009472953015620256,357,6
356,6,2409.7567567567567,12.585361079258588,8.668170990499313,0.009943501450304952,226,6
357,7,1039.918918918919,13.065982859538927,3.377487099378695,0.012978428431631618,160,6
358,8,2633.0810810810813,12.053473018535316,9.32877906734485,0.009560640448262873,226,6
359,9,962.1621621621622,13.90611361652604,4.7912620603315075,0.01087198191560105,357,6
360,10,2605.027027027027,13.177640811925585,11.699205924523548,0.01059534269123674,320,6
361,11,2409.4324324324325,12.265680355645314,9.11612771814165,0.009923516445895359,160,6
362,12,2799.162162162162,10.940918679080594,11.324712211218873,0.008879997340108662,0,6
363,13,2269.6216216216217,11.647649283746086,8.070394393729794,0.009691076103489543,160,6
364,14,2593.2162162162163,12.704143062520323,10.843001744443288,0.009702047500034918,320,6
365,15,2152.0810810810813,13.098878553458043,7.433206679906496,0.00993240060840669,357,6
366,16,2111.6216216216217,12.552609791370724,6.566772430050112,0.01028436893852485,226,6
367,17,2192.0,11.941554065618101,9.584958998690299,0.009230738015764507,160,6
368,18,2284.0,11.813746170565986,12.093258268315981,0.00919106099736764,226,6
369,19,2099.7297297297296,12.392765150866865,6.477206046736148,0.009373522780480615,357,6
370,20,2204.972972972973,12.553791781478376,7.578417558452762,0.009119403442533456,453,6
371,21,2085.5405405405404,12.603676042718513,6.101598372132162,0.009592158996554015,357,6
372,22,2063.6486486486488,12.543245862499786,8.590787548474156,0.009631286004598312,320,6
373,23,1728.972972972973,12.864926877064471,7.343744721856169,0.0095351205979781,357,6
374,24,1517.5135135135135,13.298463733762343,4.3232467612871375,0.009944370807076695,453,6
375,0,1714.2972972972973,13.173519356826233,9.783624372664658,0.009873296601878297,453,6
376,1,2219.189189189189,12.708713780828013,9.743296685225689,0.009471870482322007,357,6
377,2,2890.5945945945946,12.579865092676583,7.5973794508869235,0.009718109043468866,320,6
378,3,2492.864864864865,12.677079232915162,7.483135376648471,0.009698748160825383,357,6
379,4,1468.027027027027,13.408114977151756,5.135346579784252,0.010035388070841445,453,6
380,5,2398.972972972973,12.832139220250218,9.093338452786575,0.009373278117570773,357,6
381,6,2570.4054054054054,12.413517902069177,10.209812053900977,0.00975887664675375,226,6
382,7,1308.4864864864865,12.80262048811378,4.789296201235895,0.013017373496409768,160,6
383,8,2610.4594594594596,12.037083468825411,10.71454399512704,0.009623952664300509,226,6
384,9,1208.081081081081,13.668288649472009,4.967149701328756,0.01040539092966084,357,6
385,10,2705.5945945945946,13.068490176111178,10.29083712084974,0.010557879151666286,320,6
386,11,2336.5405405405404,12.46656732957949,9.672775844679188,0.010200594945295492,160,6
387,12,2829.945945945946,10.786616021153879,12.001457541500825,0.008681202657565019,0,6
388,13,2386.5675675675675,11.679802623697137,8.778629717855448,0.009484510836847955,160,6
389,14,2607.5945945945946,12.716597280460045,8.929842570082435,0.009901318246522855,320,6
390,15,2247.2702702702704,13.071825420595937,6.4096403663147195,0.010247908720728338,357,6
391,16,2121.7837837837837,12.616683282274213,5.505045847316747,0.010545369688184082,226,6
392,17,2250.5675675675675,11.953561159698095,10.2588514430191,0.009260842917934418,160,6
393,18,2269.810810810811,11.834351306714131,11.092271069715984,0.009307114043821112,226,6
394,19,2086.675675675676,12.470618186174674,6.354289608340788,0.009367952600426204,357,6
395,20,2249.2432432432433,12.71137406082596,8.045742619279974,0.009475996553230214,453,6
396,21,2157.324324324324,12.672251792774135,7.143837246018095,0.009627429220586757,357,6
397,22,2073.5945945945946,12.628828364339626,8.726546106747579,0.009885785388293168,320,6
398,23,1783.6756756756756,13.192368087764637,7.313700688167739,0.00981555961160746,357,6
399,24,1683.3783783783783,13.075124296154307,5.824728944539626,0.009856246347197735,453,6
400,0,1705.2162162162163,13.013343117287649,8.765272397217423,0.009906664265631105,453,6
401,1,2208.324324324324,13.000016045114583,8.15115187708956,0.009623048490607532,357,6
402,2,2887.0,12.59713177531705,8.768510630121996,0.00972270525828717,320,6
403,3,2486.4594594594596,12.740105512673502,8.7206123080834,0.00974171814077268,357,6
404,4,1402.4054054054054,13.489643413373496,5.694750374279876,0.01012079712448878,453,6
405,5,2397.7837837837837,13.014903772099471,7.407588466460392,0.009804340440960868,357,6
406,6,2550.7027027027025,12.381318566122987,9.970582359402668,0.009720596152476392,226,6
407,7,1400.081081081081,12.638848003559875,5.130777436705727,0.012002900795010563,160,6
408,8,2639.162162162162,11.931369696554793,11.025736113727055,0.009362546322957537,226,6
409,9,1303.8108108108108,13.54773100686303,4.23157939659446,0.010574761889597727,357,6
410,10,2789.324324324324,13.018134188502286,7.851344750804693,0.010433002828441468,320,6
411,11,2295.675675675676,12.49449545602355,10.287755673931366,0.010260657269698105,160,6
412,12,2876.0810810810813,10.886972864502216,10.107629586763965,0.008715079484851737,0,6
413,13,2458.7567567567567,11.662732761128892,9.16733533341475,0.00945749396091932,160,6
414,14,2601.864864864865,12.49322361327423,7.96505902808692,0.009478968158046443,320,6
415,15,2237.810810810811,13.088747668110013,5.809847542765598,0.010552678624626879,357,6
416,16,2189.5675675675675,12.582045088911329,6.109727188014677,0.010599844634245958,226,6
417,17,2283.7837837837837,11.963980857108627,9.71486365318893,0.00929310863124191,160,6
418,18,2199.3513513513512,11.661557189067073,9.498469079384975,0.009129093945061983,226,6
419,19,2082.2702702702704,12.326679602594602,7.003771148282508,0.009349604680688031,357,6
420,20,2281.7567567567567,12.499065104656934,7.935680573105982,0.009310252036083906,453,6
421,21,2141.7027027027025,12.710071197521778,6.765493256154508,0.00959181062544253,357,6
422,22,2111.5945945945946,12.594871553509387,8.092639249412032,0.009838815049803006,320,6
423,23,1810.7567567567567,12.783827380239265,10.112183410692804,0.009507364230185548,357,6
424,24,1663.8918918918919,13.021549658559962,5.279034124831714,0.009985161721351712,453,6
425,0,1729.7837837837837,13.019379289393965,8.093693054080264,0.009862167260012975,453,6
426,1,2229.4054054054054,12.792672517072003,7.3215272867586565,0.009555394175216338,357,6
427,2,2878.162162162162,12.624993581954167,9.455946337096128,0.009911250490950256,320,6
428,3,2483.972972972973,12.54663779972274,8.783865819698951,0.009600810265338905,357,6
429,4,1671.837837837838,13.357490501292167,6.617098677405441,0.00997052594559555,453,6
430,5,2429.162162162162,12.918234096082426,6.738192173498984,0.009723465456798489,357,6
431,6,2636.2162162162163,12.617288717931164,9.07714965857838,0.00982239096665796,226,6
432,7,1604.1351351351352,12.416776130003937,4.791360950168781,0.012327698805251128,160,6
433,8,2601.162162162162,12.096496388779544,11.337347443797354,0.009476941279859145,226,6
434,9,1456.5675675675675,13.421709467901213,4.807095519605367,0.010033526730906243,357,6
435,10,2771.5945945945946,13.125253512810419,8.325856252463343,0.010610461746103294,320,6
436,11,2264.3513513513512,12.413395959198343,9.375162328565223,0.010093517046606638,160,6
437,12,2834.5405405405404,10.787151927980968,12.100962816561063,0.008643136956311259,0,6
438,13,2478.4324324324325,11.748976321689572,8.950439023599891,0.009580734991341034,160,6
439,14,2604.2432432432433,12.73680449776652,7.782038599910521,0.009828715160559505,320,6
440,15,2229.675675675676,12.8200315767855,7.435238198078667,0.009948841639932256,357,6
441,16,2202.4324324324325,12.468747325814237,5.097234320860078,0.01038610097441192,226,6
442,17,2249.2702702702704,11.837322861934998,9.046156188146911,0.009337759508508384,160,6
443,18,2179.5405405405404,11.774603578702356,11.50822074733157,0.00950114094612316,226,6
444,19,2031.837837837838,12.081299525920349,5.519804772263762,0.009188498232191838,357,6
445,20,2272.675675675676,12.423724734292902,5.8959884164527745,0.009153979413078816,453,6
446,21,2161.7297297297296,12.526604939328074,8.517386390537313,0.009479804712197292,357,6
447,22,2120.6486486486488,12.648295367026648,8.617868895741413,0.009874702562264276,320,6
448,23,1819.8108108108108,12.918199866504647,8.750317772615459,0.009666685853662076,357,6
449,24,1695.6756756756756,13.048446618973456,5.608750084265549,0.009918493774064332,453,6
450,0,1763.1891891891892,12.98426829998802,9.050853636686513,0.009853012309787851,453,6
451,1,2227.108108108108,12.846918910130244,9.971602028658465,0.009704137331347753,357,6
452,2,2908.7297297297296,12.76983176162522,7.729602025844418,0.01001154495121615,320,6
453,3,2459.5945945945946,12.630629695870201,8.212433291599346,0.009786314852412046,357,6
454,4,1617.2702702702702,13.139295127419603,6.007257438002861,0.009754746359641048,453,6
455,5,2395.5405405405404,12.964962818121139,8.297393660378416,0.009756800756659276,357,6
456,6,2594.0810810810813,12.73561715928734,13.075014138007623,0.009975598860590981,226,6
457,7,1747.918918918919,12.473727729380958,4.859062362150456,0.011823967013994158,160,6
458,8,2627.6216216216217,12.034785808417054,12.399801557788605,0.009647096274867276,226,6
459,9,1488.5675675675675,13.342810291122559,5.353608661303063,0.010106197632374919,357,6
460,10,2821.027027027027,13.117623525988806,9.464206259710842,0.010737108491800259,320,6
461,11,2209.4054054054054,12.437691471700697,10.648542972411532,0.010368432473374026,160,6
462,12,2892.2702702702704,10.921135052799123,9.894081034432762,0.008679595663131008,0,6
463,13,2463.324324324324,11.621602714405517,7.488394142165651,0.009452740099847699,160,6
464,14,2598.2432432432433,12.720390345547587,9.514158869803563,0.009711824375443089,320,6
465,15,2256.108108108108,12.975641376713618,6.908647758791369,0.010095586056585308,357,6
466,16,2264.810810810811,12.596844032928853,7.648871913257331,0.01074443119963119,226,6
467,17,2262.054054054054,11.949448261993188,10.147772009926284,0.0090531228728541,160,6
468,18,2170.0810810810813,11.868982012356877,10.862873178909165,0.009429735205240007,226,6
469,19,2073.9189189189187,12.153111040750312,6.0214346104176855,0.009344411963554558,357,6
470,20,2240.189189189189,12.684501702921494,9.265804443025353,0.009493907083701354,453,6
471,21,2092.135135135135,12.600647794759452,5.414878477803751,0.009505983280239435,357,6
472,22,2116.7837837837837,12.703071248866145,9.195636461232654,0.009978440355840626,320,6
473,23,1842.1081081081081,13.013802007564736,7.1552525348020755,0.00986346537452363,357,6
474,24,1702.1081081081081,13.226205095072652,6.520382582288139,0.01022440703509078,453,6
